index,Date,US_Dollar,Pound_Sterling,Euro,Japanese_Yen
5216,11-01-2001,46.63,69.3994,43.8485,39.95
5215,12-01-2001,46.61,69.88,44.5708,39.49
5214,15-01-2001,46.53,68.7946,44.1221,39.03
5213,16-01-2001,46.53,68.7318,43.7056,39.5
5212,17-01-2001,46.41,68.3202,43.7948,39.55
5211,18-01-2001,46.42,68.5043,43.5164,39.02
5210,19-01-2001,46.4,68.4145,43.9199,39.5
5209,22-01-2001,46.39,68.0541,43.4373,39.75
5208,23-01-2001,46.35,68.0302,43.6501,39.59
5207,24-01-2001,46.37,67.9738,43.3536,39.67
5206,25-01-2001,46.46,67.5854,42.8524,39.46
5205,29-01-2001,46.53,67.9315,42.9914,39.71
5204,30-01-2001,46.47,67.7556,42.6246,39.82
5203,31-01-2001,46.41,67.7841,43.0197,39.88
5202,01-02-2001,46.4,68.0363,43.6694,39.86
5201,02-02-2001,46.41,68.6172,43.6068,40.27
5200,05-02-2001,46.41,68.2738,43.5999,40.02
5199,06-02-2001,46.4,68.2869,43.4698,40.32
5198,07-02-2001,46.39,67.6018,43.0917,40.4
5197,08-02-2001,46.44,67.5052,43.1265,39.96
5196,09-02-2001,46.43,67.0797,42.6529,39.84
5195,12-02-2001,46.48,67.4564,43.1776,39.44
5194,13-02-2001,46.55,67.6255,43.3264,39.72
5193,14-02-2001,46.6,67.7448,42.9023,39.95
5192,15-02-2001,46.59,67.9399,42.8325,40.03
5191,16-02-2001,46.54,67.5133,42.1908,40.2
5190,20-02-2001,46.58,67.4246,42.9817,40.14
5189,22-02-2001,46.63,67.3104,42.2584,40.22
5188,23-02-2001,46.58,67.3966,42.1759,39.92
5187,26-02-2001,46.63,67.8886,42.818,40.15
5186,27-02-2001,46.67,67.4988,42.605,40.19
5185,28-02-2001,46.61,67.2279,42.8043,40.16
5184,01-03-2001,46.53,67.2591,42.9495,39.7
5183,02-03-2001,46.57,67.7943,43.2985,39.51
5182,05-03-2001,46.56,68.3897,43.4149,39.01
5181,07-03-2001,46.52,68.4867,43.5427,38.93
5180,08-03-2001,46.54,68.0112,43.2775,38.68
5179,09-03-2001,46.53,68.434,43.3776,38.93
5178,12-03-2001,46.55,68.219,43.4242,38.59
5177,13-03-2001,46.61,68.2697,43.2517,38.79
5176,14-03-2001,46.69,67.6305,42.6863,38.86
5175,15-03-2001,46.65,67.4093,42.4212,38.66
5174,16-03-2001,46.67,67.0765,41.898,38.12
5173,19-03-2001,46.69,66.671,41.8226,37.85
5172,20-03-2001,46.7,66.6129,42.037,38.05
5171,21-03-2001,46.7,67.1102,42.3966,38.0
5170,22-03-2001,46.68,66.7571,41.8463,37.75
5169,23-03-2001,46.67,66.3531,41.4943,37.99
5168,27-03-2001,46.63,66.9327,41.7595,38.1
5167,28-03-2001,46.62,66.8181,41.6666,38.17
5166,29-03-2001,46.66,66.9968,41.3641,38.03
5165,30-03-2001,46.64,66.525,41.0175,37.43
5164,03-04-2001,46.64,66.2638,41.2577,37.05
5163,04-04-2001,46.63,66.7625,41.7339,37.01
5162,09-04-2001,46.55,67.2066,42.0463,37.26
5161,10-04-2001,46.56,67.2443,41.7294,37.39
5160,11-04-2001,46.58,66.8539,41.9336,37.57
5159,12-04-2001,46.89,67.3551,41.6149,38.08
5158,16-04-2001,46.96,67.4463,41.7357,37.71
5157,17-04-2001,46.97,67.6039,41.7493,38.14
5156,18-04-2001,46.84,66.9953,41.2543,38.15
5155,19-04-2001,46.84,66.9484,41.5799,38.32
5154,20-04-2001,46.85,67.6561,41.9917,38.42
5153,23-04-2001,46.79,67.511,42.3309,38.31
5152,24-04-2001,46.84,67.3981,42.0436,38.57
5151,25-04-2001,46.85,67.2063,41.8886,38.35
5150,26-04-2001,46.86,67.5135,42.1107,38.28
5149,27-04-2001,46.86,67.5112,42.3521,37.84
5148,30-04-2001,46.86,67.2605,41.7241,37.84
5147,02-05-2001,46.81,67.1677,41.8201,38.38
5146,03-05-2001,46.85,67.3117,42.0479,38.55
5145,04-05-2001,46.83,67.2338,41.7232,38.65
5144,08-05-2001,46.81,67.2753,41.6398,38.58
5143,09-05-2001,46.83,66.8545,41.4516,38.5
5142,10-05-2001,46.85,66.6769,41.5396,38.34
5141,11-05-2001,46.87,66.6421,41.2808,38.22
5140,14-05-2001,46.9,66.4878,41.0023,38.23
5139,15-05-2001,47.0,66.6813,41.1109,38.12
5138,16-05-2001,46.93,66.7251,41.0849,37.92
5137,17-05-2001,46.94,67.0726,41.4973,38.14
5136,18-05-2001,46.94,67.0632,41.3659,38.07
5135,21-05-2001,46.96,67.6647,41.3624,38.14
5134,22-05-2001,47.02,67.6782,41.1684,38.29
5133,23-05-2001,46.99,67.0712,40.6534,38.7
5132,24-05-2001,46.98,66.6129,40.236,39.19
5131,25-05-2001,46.95,66.2864,40.4122,38.96
5130,28-05-2001,46.94,66.7463,40.3707,38.77
5129,29-05-2001,46.97,66.6082,40.1758,38.91
5128,30-05-2001,46.96,66.7912,40.2729,39.02
5127,31-05-2001,46.99,66.8527,40.0449,39.39
5126,01-06-2001,47.05,66.8533,39.8702,39.56
5125,04-06-2001,47.02,66.7519,40.0751,39.37
5124,06-06-2001,47.0,66.3969,40.2438,39.0
5123,07-06-2001,46.98,65.2153,39.832,39.09
5122,08-06-2001,46.96,65.3519,39.8244,39.08
5121,11-06-2001,46.95,64.9999,40.0084,38.65
5120,12-06-2001,47.02,64.4127,39.6355,38.58
5119,13-06-2001,47.04,64.5553,40.0898,38.5
5118,14-06-2001,47.05,65.4301,40.1736,38.57
5117,15-06-2001,47.0,65.8588,40.554,38.69
5116,18-06-2001,46.99,66.0444,40.5735,38.15
5115,19-06-2001,46.97,65.8472,40.3402,37.99
5114,20-06-2001,46.96,65.6243,40.0827,38.23
5113,21-06-2001,47.0,65.7507,40.1803,37.95
5112,22-06-2001,47.01,66.5074,40.1724,37.81
5111,25-06-2001,46.99,66.5237,40.3527,37.84
5110,26-06-2001,47.04,66.4558,40.6261,38.06
5109,27-06-2001,47.01,66.6226,40.6002,37.8
5108,28-06-2001,47.01,66.5779,40.3534,37.68
5107,29-06-2001,47.04,66.1571,39.777,37.91
5106,02-07-2001,47.07,66.5005,39.8706,37.78
5105,03-07-2001,47.15,66.7903,39.962,38.04
5104,04-07-2001,47.11,66.2414,39.9304,37.75
5103,05-07-2001,47.13,66.2954,39.7848,37.58
5102,06-07-2001,47.15,66.1373,39.5188,37.5
5101,09-07-2001,47.15,66.5947,40.0586,37.55
5100,10-07-2001,47.16,66.4461,40.1214,37.5
5099,11-07-2001,47.16,66.5027,40.3006,37.52
5098,12-07-2001,47.18,66.4648,40.4592,38.01
5097,13-07-2001,47.16,66.1608,40.1732,37.99
5096,16-07-2001,47.16,65.9627,40.3359,37.75
5095,17-07-2001,47.14,65.7674,40.0525,37.56
5094,18-07-2001,47.11,66.0247,40.5876,37.63
5093,19-07-2001,47.16,66.9224,41.14,38.06
5092,20-07-2001,47.12,67.2732,41.0721,38.3
5091,23-07-2001,47.13,67.1367,40.9913,38.19
5090,24-07-2001,47.13,66.9387,41.0832,37.96
5089,25-07-2001,47.13,66.9859,41.1775,37.91
5088,26-07-2001,47.16,67.427,41.5598,38.25
5087,27-07-2001,47.16,67.3374,41.4772,38.12
5086,30-07-2001,47.14,67.0684,41.1956,37.81
5085,31-07-2001,47.16,67.3374,41.2933,37.76
5084,01-08-2001,47.13,67.3535,41.5145,37.77
5083,02-08-2001,47.12,67.6054,41.5551,37.87
5082,03-08-2001,47.1,67.3789,41.4998,38.01
5081,06-08-2001,47.12,67.212,41.5009,37.94
5080,07-08-2001,47.11,66.8232,41.4403,38.08
5079,08-08-2001,47.14,66.8021,41.2829,38.15
5078,09-08-2001,47.14,66.7856,41.5751,38.08
5077,10-08-2001,47.12,67.1766,42.024,38.65
5076,13-08-2001,47.12,67.1578,42.1724,38.3
5075,14-08-2001,47.12,66.9599,42.3397,38.37
5074,16-08-2001,47.12,68.0342,43.1478,39.32
5073,17-08-2001,47.13,67.9968,43.0226,39.18
5072,20-08-2001,47.13,68.1618,43.329,39.18
5071,23-08-2001,47.12,68.2486,43.0653,39.2
5070,24-08-2001,47.12,68.2133,43.1549,39.37
5069,27-08-2001,47.13,67.952,42.9236,39.21
5068,28-08-2001,47.15,67.9078,42.7297,39.26
5067,29-08-2001,47.13,68.4846,42.9778,39.28
5066,30-08-2001,47.14,68.3436,42.8668,39.4
5065,31-08-2001,47.15,68.8555,43.3474,39.66
5064,03-09-2001,47.13,68.487,42.8671,39.64
5063,04-09-2001,47.16,68.283,42.4558,39.67
5062,05-09-2001,47.16,68.1203,41.8757,39.41
5061,06-09-2001,47.16,68.639,41.8498,38.87
5060,07-09-2001,47.22,68.757,42.2383,39.0
5059,10-09-2001,47.28,69.1257,42.7364,39.41
5058,11-09-2001,47.45,69.0825,42.6101,39.0
5057,12-09-2001,47.43,69.9711,43.2633,39.88
5056,13-09-2001,47.54,69.7745,43.1069,39.82
5055,14-09-2001,47.7,70.1429,43.4094,40.06
5054,17-09-2001,48.18,71.0751,44.6629,40.96
5053,18-09-2001,48.02,70.3493,44.3057,40.73
5052,19-09-2001,47.96,70.1799,44.3462,40.67
5051,20-09-2001,48.06,70.5425,44.6189,40.92
5050,21-09-2001,48.01,70.2194,44.2556,40.98
5049,24-09-2001,47.93,69.7909,43.8008,41.14
5048,25-09-2001,47.9,70.0753,43.8836,40.81
5047,26-09-2001,47.88,70.465,44.2004,40.84
5046,27-09-2001,47.89,70.4965,43.9941,40.36
5045,28-09-2001,47.86,70.3374,43.7943,40.18
5044,01-10-2001,47.93,70.5434,43.6115,40.07
5043,03-10-2001,47.96,70.458,44.1975,39.71
5042,04-10-2001,47.96,70.6667,43.8738,39.84
5041,05-10-2001,47.99,70.8548,44.0908,39.81
5040,08-10-2001,48.17,71.3398,44.208,40.09
5039,09-10-2001,48.16,70.9252,44.377,40.17
5038,10-10-2001,48.06,70.1027,43.9052,39.93
5037,11-10-2001,48.03,69.7179,43.7769,39.9
5036,12-10-2001,48.04,69.4658,43.3489,39.59
5035,15-10-2001,48.01,69.6889,43.8163,39.68
5034,16-10-2001,48.04,69.5283,43.493,39.75
5033,17-10-2001,47.99,69.4679,43.5053,39.47
5032,18-10-2001,48.01,69.5329,43.3914,39.72
5031,19-10-2001,48.04,69.2473,43.3657,39.62
5030,22-10-2001,48.03,68.8942,43.2102,39.54
5029,23-10-2001,48.01,68.3374,42.7793,39.09
5028,24-10-2001,48.02,68.587,42.8314,39.18
5027,25-10-2001,48.05,68.5625,42.887,39.01
5026,29-10-2001,47.98,68.9904,42.9085,39.2
5025,30-10-2001,47.98,69.8181,43.4051,39.34
5024,31-10-2001,47.97,69.7364,43.4968,39.38
5023,01-11-2001,48.0,69.7896,43.236,39.23
5022,02-11-2001,47.99,70.2454,43.3758,39.39
5021,05-11-2001,47.98,69.8469,43.0597,39.38
5020,06-11-2001,47.97,70.0002,43.0699,39.43
5019,07-11-2001,47.98,70.2811,43.1796,39.71
5018,08-11-2001,48.01,70.2698,43.0434,39.68
5017,09-11-2001,48.03,69.742,42.7443,39.92
5016,12-11-2001,47.99,69.9406,42.8911,39.8
5015,13-11-2001,48.02,69.7731,42.8146,39.72
5014,15-11-2001,48.02,69.204,42.3656,39.33
5013,19-11-2001,47.97,68.422,42.2975,38.97
5012,20-11-2001,47.97,67.9015,42.216,38.97
5011,21-11-2001,47.97,67.9807,42.2496,38.91
5010,22-11-2001,48.02,68.0083,42.1015,38.97
5009,23-11-2001,48.04,67.8829,42.268,38.78
5008,26-11-2001,48.02,67.9819,42.2408,38.67
5007,27-11-2001,47.98,67.7885,42.3424,38.58
5006,28-11-2001,48.0,68.064,42.5208,38.85
5005,29-11-2001,47.99,68.4289,42.5839,39.01
5004,03-12-2001,47.93,68.2164,42.9021,38.78
5003,04-12-2001,47.94,68.1587,42.6594,38.63
5002,05-12-2001,47.91,68.1544,42.719,38.58
5001,06-12-2001,47.91,67.8118,42.5273,38.43
5000,07-12-2001,47.84,68.306,42.7546,38.28
4999,10-12-2001,47.82,68.5261,42.6315,38.06
4998,11-12-2001,47.82,68.5571,42.6196,37.98
4997,12-12-2001,47.81,68.9181,42.8664,38.02
4996,13-12-2001,47.88,69.2656,43.0202,37.96
4995,14-12-2001,47.87,69.0956,42.8652,37.59
4994,18-12-2001,47.81,69.7237,43.1366,37.28
4993,19-12-2001,47.79,69.5368,43.1137,37.27
4992,20-12-2001,47.78,69.2284,42.9423,37.15
4991,21-12-2001,47.83,69.3368,43.102,36.97
4990,24-12-2001,47.87,68.9065,42.5492,36.95
4989,26-12-2001,48.07,69.3314,42.2511,36.78
4988,27-12-2001,48.13,69.7187,42.2798,36.47
4987,28-12-2001,48.34,70.1075,42.7205,36.74
4986,31-12-2001,48.18,69.902,42.6682,36.68
4985,01-01-2002,48.24,70.1796,42.9,36.63
4984,02-01-2002,48.31,70.2935,43.2,36.69
4983,03-01-2002,48.25,69.866,43.62,36.58
4982,04-01-2002,48.3,69.709,43.44,36.81
4981,07-01-2002,48.25,69.7309,43.31,36.9
4980,08-01-2002,48.29,69.569,43.09,36.41
4979,09-01-2002,48.29,69.5448,43.1,36.42
4978,10-01-2002,48.37,69.6262,43.14,36.63
4977,11-01-2002,48.41,69.783,43.16,36.6
4976,14-01-2002,48.0,70.1244,43.29,36.71
4975,15-01-2002,48.29,69.9698,43.13,36.82
4974,16-01-2002,48.31,69.593,42.65,37.0
4973,17-01-2002,48.3,69.3081,42.65,36.56
4972,18-01-2002,48.29,69.3589,42.55,36.35
4971,21-01-2002,48.24,69.4053,42.71,36.46
4970,22-01-2002,48.28,69.1128,42.62,36.12
4969,23-01-2002,48.27,69.0913,42.84,36.06
4968,24-01-2002,48.35,68.8842,42.43,35.91
4967,25-01-2002,48.36,68.8477,42.4,35.87
4966,28-01-2002,48.34,68.2126,41.84,36.12
4965,29-01-2002,48.37,68.192,41.66,36.32
4964,30-01-2002,48.56,68.6687,41.99,36.56
4963,31-01-2002,48.58,68.7091,41.9,36.57
4962,01-02-2002,48.53,68.4686,41.68,36.14
4961,04-02-2002,48.55,68.7686,41.85,36.4
4960,05-02-2002,48.7,69.2904,42.37,36.76
4959,06-02-2002,48.69,68.928,42.25,36.4
4958,07-02-2002,48.71,68.7688,42.17,36.36
4957,08-02-2002,48.67,68.834,42.41,36.41
4956,11-02-2002,48.71,69.0367,42.53,36.15
4955,12-02-2002,48.71,69.3022,42.69,36.5
4954,13-02-2002,48.68,69.7025,42.62,36.57
4953,14-02-2002,48.71,69.5993,42.45,36.79
4952,15-02-2002,48.71,69.6163,42.53,36.69
4951,18-02-2002,48.67,69.7246,42.5,36.7
4950,19-02-2002,48.66,69.4986,42.36,36.46
4949,20-02-2002,48.63,69.6187,42.65,36.49
4948,21-02-2002,48.63,69.4388,42.35,36.43
4947,22-02-2002,48.71,69.4118,42.35,36.33
4946,25-02-2002,48.85,69.897,42.7,36.47
4945,26-02-2002,48.77,69.5777,42.44,36.42
4944,27-02-2002,48.73,69.026,42.15,36.25
4943,28-02-2002,48.81,69.2541,42.2,36.41
4942,01-03-2002,48.75,69.0958,42.27,36.49
4941,04-03-2002,48.7,69.21,42.18,36.7
4940,05-03-2002,48.7,69.2928,42.36,36.76
4939,06-03-2002,48.7,69.3025,42.39,36.89
4938,07-03-2002,48.72,69.4138,42.77,37.55
4937,08-03-2002,48.75,69.5687,42.91,38.21
4936,11-03-2002,48.73,69.2819,42.62,37.84
4935,13-03-2002,48.75,68.9081,42.62,37.72
4934,14-03-2002,48.72,69.0387,42.76,37.85
4933,15-03-2002,48.71,69.234,43.03,37.72
4932,18-03-2002,48.71,69.2486,42.86,37.51
4931,19-03-2002,48.73,69.5158,42.99,37.08
4930,20-03-2002,48.73,69.355,42.93,36.87
4929,21-03-2002,48.75,69.6272,43.14,37.09
4928,22-03-2002,48.77,69.585,43.01,36.82
4927,26-03-2002,48.76,69.5464,42.77,36.71
4926,27-03-2002,48.83,69.6462,42.77,36.77
4925,28-03-2002,48.8,69.5766,42.64,36.82
4924,02-04-2002,48.8,70.1964,42.9,36.58
4923,03-04-2002,48.88,70.2088,42.95,36.83
4922,04-04-2002,48.88,70.1843,43.07,36.92
4921,05-04-2002,48.85,70.0338,42.89,36.93
4920,08-04-2002,48.85,69.9556,42.9,37.16
4919,09-04-2002,48.94,70.0625,42.73,37.12
4918,10-04-2002,48.9,70.2889,43.1,37.49
4917,11-04-2002,48.91,70.2348,43.03,37.21
4916,12-04-2002,48.92,70.2711,43.05,37.05
4915,15-04-2002,48.92,70.2834,43.1,37.15
4914,16-04-2002,48.92,70.3078,43.08,37.18
4913,17-04-2002,48.95,70.5565,43.23,37.34
4912,18-04-2002,48.92,70.7236,43.55,37.44
4911,19-04-2002,48.89,70.8318,43.55,37.61
4910,22-04-2002,48.91,70.7459,43.48,37.59
4909,23-04-2002,48.96,70.9455,43.44,37.68
4908,24-04-2002,49.05,70.9901,43.57,37.62
4907,26-04-2002,48.99,71.2731,44.0,38.17
4906,29-04-2002,48.98,71.4202,44.16,38.32
4905,30-04-2002,48.97,71.3322,44.22,38.27
4904,02-05-2002,48.96,71.7827,44.36,38.53
4903,03-05-2002,48.98,71.6259,44.23,38.3
4902,06-05-2002,48.98,71.861,44.84,38.47
4901,07-05-2002,48.96,71.9051,44.97,38.55
4900,08-05-2002,48.97,71.7362,44.7,38.21
4899,09-05-2002,48.96,71.3421,44.34,38.11
4898,10-05-2002,48.98,71.6773,44.7,38.12
4897,13-05-2002,49.02,71.7849,44.92,38.5
4896,14-05-2002,49.02,71.2824,44.48,38.23
4895,15-05-2002,49.02,71.052,44.2,38.16
4894,16-05-2002,49.06,71.5221,44.71,38.41
4893,17-05-2002,49.01,71.4125,44.77,38.4
4892,20-05-2002,49.04,71.7087,45.14,38.99
4891,21-05-2002,49.02,71.4442,45.0,38.94
4890,22-05-2002,48.98,71.4447,45.14,39.29
4889,23-05-2002,49.03,71.4048,45.33,39.48
4888,24-05-2002,49.01,71.2556,45.11,39.22
4887,27-05-2002,48.98,71.3467,45.09,39.26
4886,28-05-2002,48.99,71.3662,45.15,39.25
4885,29-05-2002,48.99,71.4421,45.5,39.34
4884,30-05-2002,49.01,71.6845,45.88,39.47
4883,31-05-2002,49.03,71.8265,45.99,39.49
4882,03-06-2002,49.02,71.4417,45.72,39.45
4881,04-06-2002,49.04,71.7627,46.16,39.66
4880,05-06-2002,49.04,71.5469,46.11,39.53
4879,06-06-2002,49.03,71.3362,45.82,39.24
4878,07-06-2002,49.02,71.6133,46.46,39.44
4877,10-06-2002,49.01,71.4223,46.11,39.25
4876,11-06-2002,48.98,71.5794,46.23,39.29
4875,12-06-2002,48.98,72.1647,46.43,39.06
4874,13-06-2002,48.99,71.9884,46.24,38.95
4873,14-06-2002,49.03,72.2555,46.33,39.3
4872,17-06-2002,49.0,72.351,46.34,39.46
4871,18-06-2002,48.99,72.4562,46.36,39.33
4870,19-06-2002,48.96,73.1169,46.72,39.42
4869,20-06-2002,48.91,72.9835,46.87,39.48
4868,21-06-2002,48.92,73.3702,47.23,39.67
4867,24-06-2002,48.91,73.3161,47.5,40.15
4866,25-06-2002,48.9,73.3696,47.48,40.19
4865,26-06-2002,48.88,74.4198,48.31,40.63
4864,27-06-2002,48.85,74.5158,48.07,40.72
4863,28-06-2002,48.87,74.6123,48.29,40.89
4862,01-07-2002,48.84,74.8326,48.55,40.87
4861,02-07-2002,48.83,74.6342,48.06,40.72
4860,03-07-2002,48.81,74.6354,47.88,40.56
4859,04-07-2002,48.79,74.4755,47.65,40.58
4858,05-07-2002,48.82,74.1307,47.56,40.52
4857,08-07-2002,48.82,74.8704,48.13,41.05
4856,09-07-2002,48.82,75.2414,48.23,41.11
4855,10-07-2002,48.78,75.6358,48.48,41.37
4854,11-07-2002,48.81,75.614,48.27,41.47
4853,12-07-2002,48.77,75.6301,48.1,41.71
4852,15-07-2002,48.83,75.9087,48.55,42.02
4851,16-07-2002,48.82,76.6865,49.11,42.02
4850,17-07-2002,48.78,76.787,49.4,42.12
4849,18-07-2002,48.78,76.4724,49.1,41.83
4848,19-07-2002,48.74,77.1164,49.55,42.06
4847,22-07-2002,48.7,76.7731,49.29,41.93
4846,23-07-2002,48.7,76.5004,48.61,41.57
4845,24-07-2002,48.67,76.0858,48.24,41.46
4844,25-07-2002,48.68,76.817,48.69,41.85
4843,26-07-2002,48.67,76.8329,48.69,41.41
4842,29-07-2002,48.7,76.252,48.1,40.86
4841,30-07-2002,48.73,76.1138,47.73,40.55
4840,31-07-2002,48.68,76.4933,47.77,40.68
4839,01-08-2002,48.67,75.9982,47.55,40.64
4838,02-08-2002,48.65,75.9889,47.98,40.85
4837,05-08-2002,48.64,76.1848,47.83,40.78
4836,06-08-2002,48.68,75.8021,47.58,40.59
4835,07-08-2002,48.69,75.0021,47.13,40.31
4834,08-08-2002,48.66,74.895,47.46,40.47
4833,09-08-2002,48.67,74.6257,47.18,40.28
4832,12-08-2002,48.62,74.2257,47.34,40.52
4831,13-08-2002,48.62,74.4348,47.54,40.9
4830,14-08-2002,48.6,74.7517,47.93,41.48
4829,16-08-2002,48.58,74.5266,47.63,41.29
4828,19-08-2002,48.56,74.8625,47.86,41.14
4827,20-08-2002,48.57,74.2198,47.47,40.81
4826,21-08-2002,48.54,74.4264,47.74,41.21
4825,22-08-2002,48.54,74.0915,47.41,40.9
4824,23-08-2002,48.52,73.6898,46.97,40.39
4823,26-08-2002,48.52,73.7407,47.08,40.54
4822,27-08-2002,48.5,74.0304,47.3,40.83
4821,28-08-2002,48.48,74.2883,47.58,40.93
4820,29-08-2002,48.5,74.513,47.61,41.07
4819,30-08-2002,48.51,75.1565,47.74,41.1
4818,02-09-2002,48.48,74.9889,47.56,40.88
4817,03-09-2002,48.47,75.2642,47.82,41.09
4816,04-09-2002,48.45,75.8146,48.26,41.34
4815,05-09-2002,48.47,76.0131,48.18,41.2
4814,06-09-2002,48.53,76.0344,48.18,41.01
4813,09-09-2002,48.52,75.6403,47.66,40.96
4812,11-09-2002,48.45,75.3567,47.27,40.46
4811,12-09-2002,48.47,75.2351,47.26,40.27
4810,13-09-2002,48.45,75.6111,47.58,40.52
4809,16-09-2002,48.4,75.0006,46.96,39.7
4808,17-09-2002,48.41,74.3578,46.75,39.47
4807,18-09-2002,48.41,74.4231,46.92,39.47
4806,19-09-2002,48.42,75.0123,47.34,39.76
4805,20-09-2002,48.45,75.2453,47.65,39.46
4804,23-09-2002,48.42,75.2156,47.49,39.38
4803,24-09-2002,48.41,75.142,47.32,39.14
4802,25-09-2002,48.41,75.5535,47.51,39.48
4801,26-09-2002,48.39,75.5078,47.34,39.37
4800,27-09-2002,48.38,75.3277,47.25,39.56
4799,01-10-2002,48.36,76.1017,47.76,39.61
4798,03-10-2002,48.36,75.9228,47.75,39.39
4797,04-10-2002,48.36,75.8575,47.69,39.39
4796,07-10-2002,48.36,75.71,47.33,39.07
4795,08-10-2002,48.37,75.7377,47.5,38.95
4794,09-10-2002,48.34,75.1977,47.35,39.0
4793,10-10-2002,48.34,75.6594,47.81,39.16
4792,11-10-2002,48.33,75.6075,47.7,38.98
4791,14-10-2002,48.33,75.5277,47.77,39.02
4790,16-10-2002,48.34,75.1711,47.5,38.89
4789,17-10-2002,48.39,75.0456,47.33,38.92
4788,18-10-2002,48.41,74.8661,46.98,38.64
4787,21-10-2002,48.36,74.8589,47.04,38.7
4786,22-10-2002,48.36,74.6485,47.06,38.61
4785,23-10-2002,48.37,74.7462,47.29,38.89
4784,24-10-2002,48.43,74.9188,47.2,39.01
4783,25-10-2002,48.38,75.1535,47.31,39.0
4782,28-10-2002,48.39,74.9101,47.14,38.77
4781,29-10-2002,48.45,75.5408,47.68,39.23
4780,30-10-2002,48.39,75.3142,47.54,39.29
4779,31-10-2002,48.41,75.5075,47.77,39.53
4778,01-11-2002,48.34,75.6207,47.87,39.43
4777,05-11-2002,48.32,75.227,48.22,39.62
4776,06-11-2002,48.32,75.4009,48.18,39.48
4775,07-11-2002,48.32,76.0,48.54,39.69
4774,08-11-2002,48.27,76.2328,48.66,39.87
4773,11-11-2002,48.27,76.8096,48.86,40.33
4772,12-11-2002,48.27,76.5731,48.73,40.31
4771,13-11-2002,48.28,76.729,48.83,40.38
4770,14-11-2002,48.28,76.5069,48.58,40.08
4769,15-11-2002,48.23,76.1769,48.43,39.98
4768,18-11-2002,48.2,76.2018,48.7,39.87
4767,20-11-2002,48.21,76.2031,48.33,39.39
4766,21-11-2002,48.21,75.8343,48.24,39.39
4765,22-11-2002,48.2,76.2452,48.33,39.27
4764,25-11-2002,48.2,75.956,47.98,39.33
4763,26-11-2002,48.21,75.4631,47.82,39.54
4762,27-11-2002,48.21,74.9135,47.91,39.61
4761,28-11-2002,48.24,74.6152,47.78,39.46
4760,29-11-2002,48.27,74.8909,47.96,39.46
4759,02-12-2002,48.32,75.1883,47.97,39.18
4758,03-12-2002,48.25,75.0867,48.1,38.73
4757,04-12-2002,48.21,75.7692,48.19,38.62
4756,05-12-2002,48.24,75.6307,48.22,38.52
4755,06-12-2002,48.27,75.8804,48.36,38.55
4754,09-12-2002,48.22,76.1587,48.75,39.33
4753,10-12-2002,48.19,76.1233,48.66,39.0
4752,11-12-2002,48.19,75.7499,48.6,39.11
4751,12-12-2002,48.22,75.9296,48.63,39.1
4750,13-12-2002,48.18,76.0088,49.04,39.27
4749,16-12-2002,48.16,76.5864,49.22,39.92
4748,17-12-2002,48.13,76.7553,49.49,39.84
4747,18-12-2002,48.15,77.0015,49.48,39.71
4746,19-12-2002,48.11,76.988,49.34,39.71
4745,20-12-2002,48.05,76.9929,49.35,39.82
4744,23-12-2002,47.99,76.928,49.3,39.91
4743,24-12-2002,48.01,76.4055,49.29,39.89
4742,26-12-2002,48.03,76.6343,49.57,39.94
4741,27-12-2002,48.03,77.0281,49.91,40.03
4740,30-12-2002,47.96,76.9734,50.06,39.99
4739,31-12-2002,48.03,77.0425,50.34,40.53
4738,01-01-2003,47.99,77.3359,50.31,40.39
4737,02-01-2003,48.01,77.2145,50.27,40.34
4736,03-01-2003,48.02,76.5247,49.76,39.99
4735,06-01-2003,48.0,77.2344,50.11,40.21
4734,07-01-2003,47.99,77.1031,50.12,40.19
4733,08-01-2003,47.98,76.9647,50.01,40.01
4732,09-01-2003,47.97,77.4452,50.43,40.32
4731,10-01-2003,47.96,77.0214,50.35,40.03
4730,13-01-2003,47.95,77.1084,50.65,40.22
4729,14-01-2003,47.9,76.7909,50.57,40.31
4728,15-01-2003,47.94,76.9173,50.54,40.55
4727,16-01-2003,47.96,76.8919,50.7,40.59
4726,17-01-2003,47.94,77.2985,50.9,40.63
4725,20-01-2003,47.91,77.1902,50.98,40.53
4724,21-01-2003,47.95,76.9861,51.05,40.36
4723,22-01-2003,47.91,77.4393,51.41,40.54
4722,23-01-2003,47.91,77.5112,51.38,40.43
4721,24-01-2003,47.87,77.9443,51.55,40.59
4720,27-01-2003,47.89,78.2523,51.9,40.63
4719,28-01-2003,47.92,78.2845,51.86,40.4
4718,29-01-2003,47.86,78.8757,52.04,40.58
4717,30-01-2003,47.82,78.738,51.79,40.33
4716,31-01-2003,47.8,79.0325,51.63,40.13
4715,03-02-2003,47.78,78.6554,51.31,39.73
4714,04-02-2003,47.78,78.5575,51.48,39.8
4713,05-02-2003,47.76,78.9449,52.03,40.0
4712,06-02-2003,47.73,78.3989,51.51,39.79
4711,07-02-2003,47.72,77.9912,51.59,39.81
4710,10-02-2003,47.69,77.7514,51.53,39.59
4709,11-02-2003,47.71,77.5311,51.15,39.29
4708,12-02-2003,47.79,77.384,51.34,39.57
4707,14-02-2003,47.86,77.6433,51.88,39.75
4706,17-02-2003,47.76,76.6572,51.2,39.6
